sentiment,message,tweetid
1,"Was having a nice convo w my mom until she claimed climate change as bullshit, have a nice night deb",864696629542010880
2,"Polar vortex shifting due to climate change, extending winter, study:
- 'idea...controversial'
https://t.co/2J4RlkU7cd",793367217593135104
1,@SenTedCruz What's G's legal understanding of inequality and climate change THE 2 key issues of our times? The rest of us want to survive,843886837609455616
1,"RT @babitatyagi0: a tree absorbs and locks away carbon dioxide which is a global warming suspect, look-#TheSuperHuman #MSGTreePlantationDri…",620846540379172865
0,When I say I'm doing my speech over global warming. https://t.co/YGdaanyVgn,844754254489440257
1,"RT @Harlina__: @cafedotcom @tedcruz the whole POTUS is a joke . Declining education , climate change and congratulating people for being si…",829380589606297602
0,"I love science but when you speak it people are like $q$wut were, in the universe right now?$q$ So like what$q$s a global warming and wildfire?",730082927250378752
0,74 in November. s/o climate change,793506400425181185
1,"RT @WorldResources: With #CleanPowerPlan, US shows it’s serious about #climate change   http://t.co/0bTwBPQv8x #ActOnClimate http://t.co/sy…",628948991443632129
2,"One of the world’s largest coal companies misled investors about climate change risk, investigation finds https://t.co/ohMUr9MxVm",663919819209777152
1,"We need to do something about climate change and itâ€™s super important. At the moment, everything is on the surface.â€¦ https://t.co/NyKDdJYxMH",954295492690829312
1,"RT @ALCassady: I'll remember the media and debate moderators ignoring climate change, the greatest challenge of our time. https://t.co/u45fÃ¢â‚¬Â¦",795480146383925249
0,"RT @jongaunt: Please Retweet today's poll: Do you believe in man-made climate change? 

Call 020 38 29 1234

https://t.co/IC1da6Sd3p",870690301219807232
2,RT @greenpeaceusa: Doctors say climate change threatens public health across the nation https://t.co/5nZbn0O7Zs https://t.co/ux8wu1Ol0x,843265095455137792
1,#EarthHour! Turn off lights at 8:30. But remember animal agriculture is the main cause of climate change! Go Vegan… https://t.co/fyYB0uUJGq,845592316651954177
-1,RT @kwilli1046: Al Gore admits Paris Accord won't solve the issue of 'climate change.' https://t.co/5ULwaCQjpr,871699891101282304
1,Bad news for coffee drinkers: climate change may negatively impact the quality of coffee. https://t.co/YBrNojSnGi,953291451122769921
1,Analysis: Trump's a climate change pariah https://t.co/hDFsfFy5rb #WYKO_NEWS https://t.co/wazAO6GhcP,847791272785960961
1,"@kalaumac @SiriCerasi We had snow too. Not the city but the mountains a couple hours away from Melb. But sure, climate change it a hoax.",808203190600503296
2,Rogue Twitter accounts spring up to fight Donald Trump on climate change https://t.co/s96NDOj1tp,824882138671558657
-1,RT @StrokesofCandor: Because Academy Award Winning Al Gore declared Manhattan would have been under water two years ago? https://t.co/ZzkRR…,671795389595545600
2,RT @StanfordEnergy: Scientists @Stanford sign letter rebuking @EPA's Scott #Pruitt on #climate change: https://t.co/lXrLRAbGVP https://t.co…,841885313974845440
1,@PearceFlannery advised @kevinboxermoran that climate change is here and now and we are going to experience many mâ€¦ https://t.co/Sv4SbFTA4P,948825384627339264
1,RT @WorldfNature: It's not okay how clueless #DonaldTrump is about climate change - The Guardian https://t.co/JbmqH8n9Ty,958039622365405185
0,#jobs4u #jobs Business Council on Climate Change SunShares Manager https://t.co/W7ogsrn0OB #business,713792289957523456
1,RT @CDP: America's corporate giants are unequivocal that tackling climate change is an enormous business opportunityÃ¢â‚¬Â¦,798935041707425792
2,Times subscribers are fleeing in wake of climate change column https://t.co/QNgdPbDtwx,859379992936849408
1,"RT @TopherSpiro: This is the perfect snapshot of our times. While the rich get richer and the earth burns from climate change, a Sen…",936019857249673216
2,RT @FoxNewsResearch: Late-September @foxnewspoll: 3% of likely voters say the environment/climate change is the most important issue fac… ,786445655518523392
2,RT @EJ_Aus: Governments face 'wave of legal action' over climate change inaction as natural disasters worsen. https://t.co/RF8XpRdP0s #Harv…,904178637758504960
1,"When it comes to climate change denial, why do media resort to stenography? @nytimes @washingtonpost @AP @CNN… https://t.co/YrP3f7RLLb",839972162446458880
1,RT @ClaireWrightInd: What does that say about #Tory MPs?  Cosying up to a climate change denying sexist white supremacist sympathiser…,830052992636350464
1,RT @HuffPostGreen: Polar bears doomed unless we humans curb climate change https://t.co/uknz9ddeel,818621512630620161
0,RT @RickRainmaker77: @Barbara99576903 @KellyDetoni Thinking that will be the day global warming leaves Hell. Just saying.,960730527929049089
2,The CDC's canceled climate change meeting is back on — without the CDC https://t.co/eUQJpxQjsD,826218469188317186
1,RT @ClimateReality: We can debate how to tackle climate change – but the science is settled #ClimateMarch #ActOnClimate https://t.co/5ZxWIC…,873247177514123268
2,RT @guardianeco: President Obama and Leonardo DiCaprio talk climate change at the White House – video https://t.co/Ct1DLlUcNo,783321296683823104
1,It wonâ€™t be many Olympics before climate change closes most ski venues where Winter Olympics are held. Itâ€™s a plotâ€¦ https://t.co/9gQ3LZQpU2,962973769122893824
0,@SATmontreal e-art &amp; climate change | 6th BALANCE-UNBALANCE conference | CALL papers/works https://t.co/MCqjoAgdlL… https://t.co/Avjkcl7I5w,807932453788745728
1,RT @UNEP: New study from @nature_org finds that nature is vital to beating climate change. Learn more here:…,921847324568985600
1,"RT @BadAstronomer: Exxon lied about global warming for decades, and funded disinfo campaigns about it.

Now their CEO is our Secretary of S…",826887700271730688
1,THREE active hurricanes. look me in the eyes and try to tell me global warming is fake. https://t.co/0FUyKFMb1z,905549023750316032
1,Dams raise global warming gas: SciDev https://t.co/vqwf0LXkSq #climate #environment More: https://t.co/LhHWDXZVZa,796699676862857216
0,"RT @Afrocheri: Something arks me about this post, why does France need to battle climate change in Africa, when the continent contributes oâ€¦",954074071528103936
1,RT @bass_five: If it snows in Mississippi before it snows in Pittsburgh then you can’t tell me climate change isn’t real.,939706956771717122
2,"China’s coal use drops, showing commitment to climate change: Experts https://t.co/3jFB4XcuKj",841796836247670788
0,"RT @JulianBurnside: Have a look at MAHB: Millennium Assessment of Human Behavior and its assessment of where climate change is going:
httpsÃ¢â‚¬Â¦",799137836649705472
0,RT @robellcampbin: #rtpt blog comments: from climate change to treasonous US Congress &amp; accusations of paedophilia in just 3 easy steps htt…,830315742885093376
1,Oh Leo just stole my heart with that long awaited acceptance. All about climate change! Well done sir! #oscars https://t.co/NoZC7jBJXL,704169268947128320
1,RT @ajplus: Head of the Environmental Protection Agency Scott Pruitt said he doesn't think rising temperatures from climate change are a 'bâ€¦,960371477802450944
1,RT @DemSpring: Digital team on both sides of the line today. #DemocracySpring https://t.co/IWhs3OJhdi,722939623211671552
2,RT @alessandracatsi: Conservative groups shrug off link between tropical storm Harvey and climate change https://t.co/3aHgN8Bg0U,902807927161049088
1,RT @ManMadeMoon: 'Harvey is what climate change looks like in a world that has decided that it doesn’t want to take climate change s…,902385749198344192
2,RT @WorldfNature: Pruitt personally monitored removal of climate change info from EPA sites: report - The Hill https://t.co/2h2JWnF8HU httpâ€¦,958526848442384384
1,RT Climate change may play more of a role in extreme weather than previously thought:   https://t.co/HrW4Uohp8F,614753187501879296
2,RON HART: Don't buy the 'climate change' hype - Santa Rosa Press Gazette https://t.co/DQNI7wpAjn,837397125382066176
0,"@ChelseaClinton You mean climate change? Climate change, climate change, climate change. I will use it as much as I can. Climate change!",894621499944050689
2,RT @CNN: World leaders at the G20 summit are at odds with US President Trump on trade and climate change…,883774904939696128
1,"RT @billmckibben: As we helplessly watch Florida suffer today, remember that the the fossil fuel companies knew all about climate change in…",906900974131916801
1,RT @Ed_Miliband: Itâ€™s cold the day after tomorrow so thereâ€™s no global warming. FFS. https://t.co/a2wMI0uEyP,946827355686866944
1,"RT @DemGovs: While the Trump administration continues to sabotage US policy on global warming, #CAGov @JerryBrownGov is leading…",938519942235697152
0,#HuffingtonPost Turn Up the Heat on Climate Change: Well there you go again you wacky scientis... http://t.co/6zPJM8rsed #TeamFollowBack,622819645246959616
0,@moonmaster9000 woah. And who says climate change is a thing. Happy holidays!,680064430437105665
2,Extreme weather strikes as global warming wreaks HAVOC on jet stream - https://t.co/QWnOOYz0RX https://t.co/EMk3fFFyCZ #GlobalWarming,955417310075920385
0,"RT @RAN: What do @LeoDiCaprio, elephants, and the Leuser Ecosystem have to do w/climate change? Turns out enough to make a fÃ¢â‚¬Â¦",796562292666146817
2,RT @NPR: 'We believe climate change is real.' -- Shell CEO Ben van Beurden https://t.co/MAptcRkHwe,865352361832841217
2,RT @Oregonian: Tillerson reportedly used email alias to discuss climate change at Exxon https://t.co/j3tnvsOYmF https://t.co/wusA16xmnU,841667187697836033
1,"There should be more questions about climate change and policy. Bernie had no Q’s, Hillary for ‘regulating’ fracking (ugh!) #DemTownHall",709199204304994305
1,"Since I first starting work on climate change, health and the law, @jonathanpatz was always the standout voice. Herâ€¦ https://t.co/3gFcdSewo4",959968511765417985
2,RT @gggi_hq: Germany and Bangladesh sign â‚¬330m deal to fight climate change by @Climate_Action_ https://t.co/B1pBJkQbAN,956876240832684032
2,Medical scientists report on the impact climate change is having on health | John Abraham https://t.co/6WzgJA7t9F https://t.co/GbRc1eAYpp,860444587575328768
1,RT @Powerful: The crazy part about Florida voting Trump is the whole state is going to be underwater once he defunds climate change research,796225894847315969
1,never mind that skeletal polar bear running rampant in my subconscious. definitely no global warming.,960142266143854592
2,"|| Trump taps climate change skeptic Scott Pruitt to Head EPA

https://t.co/DrL9t1Z03K  via @ShipsandPorts",807336522865381377
1,"Besides religion, I also have zero respect for these: anti-vax, anti-gmo, climate change denial, evolution denial, 9/11 “truth”, chemtrails",785577642401624065
1,"FYI, I'm going to start having anxiety about climate change at around midnight if anyone else wants to join. Goodbye, Great Barrier Reef.",846567165776027648
1,@realDonaldTrump It's called global warming asshole.,902618034170421251
1,Nicaragua wasn't in because it wanted STRONGER climate change efforts. https://t.co/gShnYSXtJC,870456973594066944
-1,"RT @MissLizzyNJ: If climate change caused this blizzard in March, then please explain what caused the blizzard that occurred in April of 18…",841419210987327489
1,"RT @TheAtlantic: Yes, global warming is real. Here's the kind of question that climate scientists are actually trying to answer.… ",817743522988101633
1,@etothejtheta @SenSanders You want to see climate change? Wait for the great tribulation.,959072133484826624
-1,RT @HispanicsTrump: I wonder when @SenSanders and @HillaryClinton will blame Global Warming for the attacks in Brussels??,712311552020328450
